Time [hour],Load [MWh],Actual_Load [MWh],Price [Euro/kWh],Actual_Price [Euro/kWh]
,predicted load,actual_load,predicted price,actual_price
7204,24008.863,22820,,
7205,24023.688,23424,,
7206,24660.234,26063,,
7207,27320.59,29890,,
7208,31397.941,32136,,
7209,32902.793,33626,,
7210,33501.61,34329,,
7211,33541.96,34714,,
7212,33616.855,34859,,
7213,33582.195,34719,,
7214,33308.855,33791,,
7215,32163.355,32747,,
7216,31252.963,32122,,
7217,30948.404,32539,,
7218,31794.22,34034,,
7219,33599.734,34607,,
7220,33662.875,34746,,
7221,33498.688,33449,,
7222,31727.656,30728,,
7223,28904.598,27861,,
7224,26655.39,25726,,
7225,25304.043,24269,,
7226,24489.98,23292,,
7227,23988.621,22866,,
7228,23872.068,22868,,
7229,24054.28,23541,,
7230,24775.395,26036,,
7231,27286.25,29776,,
7232,31249.068,32056,,
7233,32841.086,33478,,
7234,33354.758,34306,,
7235,33585.54,34586,,
7236,33468.05,34726,,
7237,33471.05,34610,,
7238,33235.816,33565,,
7239,31929.957,32292,,
7240,30781.023,31696,,
7241,30606.207,32046,,
7242,31364.95,33321,,
7243,32910.133,33504,,
7244,32592.719,33474,,
7245,32396.682,32534,,
7246,31196.184,30252,,
7247,28778.918,27646,,
7248,26639.707,25833,,
7249,25507.996,23970,,
7250,24250.3,22869,,
7251,23628.264,22087,,
7252,23225.932,21920,,
7253,23268.365,21865,,
7254,23365.162,22543,,
7255,24027.303,23598,,
7256,25032.75,24983,,
7257,26305.8,27581,,
7258,28836.232,29446,,
7259,30359.922,29938,,
7260,30121.77,29864,,
7261,29625.877,30184,,
7262,29935.39,29664,,
7263,29212.445,28194,,
7264,27655.11,27472,,
7265,27236.791,27759,,
7266,27842.125,29498,,
7267,29907.59,29957,,
7268,30016.63,30205,,
7269,30005.133,30013,,
7270,29622.691,28448,,
7271,27843.268,26163,,
7272,25799.895,23981,,
7273,24182.23,22071,,
7274,22905.127,20919,,
7275,22237.883,20305,,
7276,21966.361,20012,,
7277,21903.71,19965,,
7278,21984.62,20502,,
7279,22481.912,21254,,
7280,23176.13,21967,,
7281,23802.775,24242,,
7282,25838.822,26276,,
7283,27734.46,27241,,
7284,28251.336,27426,,
7285,27962.365,27926,,
7286,28281.688,27966,,
7287,28159.36,26558,,
7288,26581.137,25751,,
7289,25954.496,26122,,
7290,26564.129,28518,,
7291,29289.889,29441,,
7292,29890.994,30123,,
7293,30202.445,29866,,
7294,29546.875,28218,,
7295,27650.887,25887,,
7296,25585.916,23762,,
7297,24035.367,22164,,
7298,23016.258,21253,,
7299,22534.928,20945,,
7300,22492.504,21136,,
7301,22808.928,22027,,
7302,23674.613,25151,,
7303,26695.672,29394,,
7304,31194.918,32055,,
7305,33129.457,33279,,
7306,33155.664,34047,,
7307,33345.65,34099,,
7308,32967.895,33936,,
7309,32683.887,33821,,
7310,32600.926,32960,,
7311,31554.44,32078,,
7312,30810.613,31651,,
7313,30677.748,32188,,
7314,31582.893,33901,,
7315,33608.98,34506,,
7316,33616.695,34837,,
7317,33674.188,33766,,
7318,32095.783,30880,,
7319,28952.469,27838,,
7320,26565.512,25473,,
7321,25040.93,23761,,
7322,24039.766,22808,,
7323,23594.8,22467,,
7324,23575.295,22427,,
7325,23728.861,23106,,
7326,24439.855,25769,,
7327,27092.934,29870,,
7328,31482.352,32015,,
7329,32801.93,32988,,
7330,32744.633,33300,,
7331,32509,33031,,
7332,31945.494,32803,,
7333,31739.84,32920,,
7334,31995.703,32234,,
7335,31092.938,31492,,
7336,30431.541,31110,,
7337,30279.904,31837,,
7338,31390.281,33636,,
7339,33451.305,34511,,
7340,33770.96,34873,,
7341,33733.02,33773,,
7342,32088.8,30689,,
7343,28723.426,27657,,
7344,26421.525,25676,,
7345,25279.742,24061,,
7346,24321.406,23101,,
7347,23836.836,22727,,
7348,23772.521,23016,,
7349,24211.975,23307,,
7350,24583.326,25461,,
7351,26689.71,29345,,
7352,30835.656,32085,,
7353,33090.438,33058,,
7354,32853.715,33458,,
7355,32681.477,33541,,
7356,32525.96,33150,,
7357,31954.676,33281,,
7358,32281.273,32840,,
7359,31683.195,32027,,
7360,30833.777,31626,,
7361,30679.107,32337,,
7362,31787.012,34283,,
7363,34047.438,35018,,
7364,34095.83,35512,,
7365,34295.48,34412,,
7366,32579.477,31375,,
7367,29242.508,28176,,
7368,26736.762,26197,,
7369,25642.273,24442,,
7370,24561.049,23425,,
7371,24041.55,23176,,
7372,24106.68,23141,,
7373,24271.29,23875,,
7374,25047.473,26654,,
7375,27889.807,30849,,
7376,32423.041,33206,,
7377,33829.984,34225,,
7378,33719.96,34768,,
7379,33768.383,34684,,
7380,33336.15,34435,,
7381,33021.95,34543,,
7382,33279.867,33880,,
7383,32377.473,33101,,
7384,31674.137,32815,,
7385,31678.137,33721,,
7386,33010.254,35423,,
7387,34859.734,35824,,
7388,34518.793,35946,,
7389,34420.6,34900,,
7390,32967.836,32025,,
7391,29803.832,28906,,
7392,27301.36,26457,,
7393,25714.062,24683,,
7394,24673.6,23561,,
7395,24099.79,23172,,
7396,24060.979,23225,,
7397,24319.22,23998,,
7398,25151.93,26717,,
7399,27939.074,30940,,
7400,32508.863,33336,,
7401,33950.734,34633,,
7402,34181.824,35036,,
7403,33915.117,35309,,
7404,34008.805,35414,,
7405,33990.062,35522,,
7406,34067.87,34390,,
7407,32526.465,33435,,
7408,31826.895,33143,,
7409,31924.14,33755,,
7410,32892.29,35126,,
7411,34433.1,35371,,
7412,34070.117,35221,,
7413,33701.168,34507,,
7414,32831.18,31938,,
7415,29902.766,28995,,
7416,27459.113,27108,,
7417,26379.965,25110,,
7418,25006.305,23746,,
7419,24184.93,23039,,
7420,23876.97,22592,,
7421,23716.547,22547,,
7422,23826.2,23273,,
7423,24574.584,24623,,
7424,25895.852,26329,,
7425,27513.84,29247,,
7426,30426.297,31286,,
7427,31988.86,31821,,
7428,31602.502,31535,,
7429,30816.396,31669,,
7430,31019.47,31176,,
7431,30367.686,29798,,
7432,28872.678,29239,,
7433,28667.803,29635,,
7434,29414.898,31649,,
7435,31876.344,32377,,
7436,32061.43,32904,,
7437,32277.531,32449,,
7438,31414.477,30758,,
7439,29460.648,28024,,
7440,26931.42,25358,,
7441,24950.52,23120,,
7442,23479.193,21735,,
7443,22700.557,20970,,
7444,22360.78,20696,,
7445,22344.742,20665,,
7446,22469.61,21197,,
7447,22992.832,22012,,
7448,23754.42,22879,,
7449,24523.52,25401,,
7450,26875.742,27934,,
7451,29302.133,28932,,
7452,29659.023,29139,,
7453,29281.777,29821,,
7454,29844.969,29738,,
7455,29499.535,28332,,
7456,27841.168,27574,,
7457,27324.785,27970,,
7458,28045.059,30050,,
7459,30515.734,30810,,
7460,30862.508,31374,,
7461,31107.434,31495,,
7462,30957.473,30207,,
7463,29284.637,27583,,
7464,26714.96,24961,,
7465,24715.754,22880,,
7466,23355.887,21462,,
7467,22533.818,20932,,
7468,22358.324,20874,,
7469,22519.861,21377,,
7470,23077.828,22940,,
7471,24538.64,24989,,
7472,26511.959,26430,,
7473,27711.395,28925,,
7474,30017.508,30747,,
7475,31391.52,31423,,
7476,31333.775,31480,,
7477,30946.314,32293,,
7478,31862.432,31958,,
7479,31109.953,30479,,
7480,29360.312,29559,,
7481,28773.07,29761,,
7482,29402.365,31382,,
7483,31452.195,31896,,
7484,31541.918,32331,,
7485,31760.805,32070,,
7486,31206.293,30146,,
7487,28921.068,27300,,
7488,26365.045,25090,,
7489,24859.395,23061,,
7490,23529.03,21787,,
7491,22798.93,20963,,
7492,22386.014,20816,,
7493,22445.957,20958,,
7494,22712.154,21687,,
7495,23410.895,22980,,
7496,24605.367,24151,,
7497,25655.51,26549,,
7498,27898.871,28956,,
7499,30119.422,29879,,
7500,30333.375,30093,,
7501,29992.586,30687,,
7502,30497.586,30632,,
7503,30194.441,29113,,
7504,28364.545,28233,,
7505,27769.906,28573,,
7506,28493.428,30666,,
7507,31041.857,31840,,
7508,31864.48,32948,,
7509,32640.047,32463,,
7510,31459.738,30842,,
7511,29559.512,27925,,
7512,26804.363,25535,,
7513,25125.273,23684,,
7514,23969.084,22598,,
7515,23408.674,22195,,
7516,23342.342,22149,,
7517,23502.207,23126,,
7518,24487.223,26257,,
7519,27656.145,30940,,
7520,32754.516,33960,,
7521,34826.23,35318,,
7522,34787.19,35974,,
7523,34783.125,36032,,
7524,34466.33,35768,,
7525,34063.22,35862,,
7526,34319.035,35145,,
7527,33327.758,34458,,
7528,32782.79,34391,,
7529,33046.695,35082,,
7530,34012.42,36735,,
7531,35855.523,37247,,
7532,35624.742,37623,,
7533,35825.96,36410,,
7534,34051.188,33279,,
7535,30613.559,29774,,
7536,27756.06,27244,,
7537,26217.342,25205,,
7538,24968.02,24021,,
7539,24381.45,23539,,
7540,24295.021,23545,,
7541,24531.662,24243,,
7542,25314.676,26855,,
7543,28015.32,31515,,
7544,33175.242,34303,,
7545,34940.633,35751,,
7546,35141.953,36425,,
7547,35130.4,36480,,
7548,34800.746,36165,,
7549,34347.95,36211,,
7550,34565.93,35531,,
7551,33647.79,34687,,
7552,32881.72,34478,,
7553,33037.637,35019,,
7554,33877.992,36220,,
7555,35216.477,36536,,
7556,34981.938,36802,,
7557,35144.35,35837,,
7558,33747.156,33044,,
7559,30608.582,29694,,
7560,27783.602,27323,,
7561,26344.594,25398,,
7562,25159.09,24198,,
7563,24530.115,23599,,
7564,24325.432,23547,,
7565,24508.062,24312,,
7566,25365.008,27023,,
7567,28189.365,31357,,
7568,32925.312,33746,,
7569,34270.355,34961,,
7570,34384.875,35614,,
7571,34493.15,35548,,
7572,34020.57,35215,,
7573,33589.74,35258,,
7574,33810.55,34005,,
7575,32163.988,32945,,
7576,31382.713,32518,,
7577,31353.395,32879,,
7578,32056.05,34157,,
7579,33589.773,34464,,
7580,33398.562,34264,,
7581,32931.85,33528,,
7582,32057.152,31043,,
7583,29274.691,28273,,
7584,27011.65,26516,,
7585,25999.838,24595,,
7586,24679.902,23202,,
7587,23810.543,22497,,
7588,23486.637,22153,,
7589,23409.893,22164,,
7590,23565.332,22714,,
7591,24138.422,24028,,
7592,25393.664,25469,,
7593,26740.305,27781,,
7594,28943.027,29518,,
7595,30328.293,29826,,
7596,29929.895,29459,,
7597,29168.822,29579,,
7598,29335.992,29121,,
7599,28791.371,27733,,
7600,27350.43,26966,,
7601,26851.195,27185,,
7602,27362.566,29295,,
7603,29850.434,29950,,
7604,30138.926,30441,,
7605,30327.05,30361,,
7606,29972.895,29028,,
7607,28374.629,26801,,
7608,26295.086,24488,,
7609,24516.525,22488,,
7610,23160.738,21333,,
7611,22504.777,20666,,
7612,22207.508,20248,,
7613,22054.373,20408,,
7614,22290.66,20966,,
7615,22843.879,21825,,
7616,23632.396,22583,,
7617,24297.084,24625,,
7618,26129.965,26745,,
7619,28107.213,27592,,
7620,28482.42,27607,,
7621,28020.035,28038,,
7622,28315.258,28177,,
7623,28339.254,26892,,
7624,26868.336,26063,,
7625,26198.15,26818,,
7626,27220.057,29087,,
7627,29798.844,30015,,
7628,30342.188,30814,,
7629,30796.71,30375,,
7630,29866.996,28995,,
7631,28298.867,26639,,
7632,26128.17,24396,,
7633,24449.213,22795,,
7634,23436.37,21806,,
7635,22908.215,21400,,
7636,22798.426,21421,,
7637,22985.166,22376,,
7638,23915.66,25315,,
7639,26801.078,29832,,
7640,31648.607,32677,,
7641,33730.52,33914,,
7642,33659.242,34520,,
7643,33628.18,34724,,
7644,33524.9,34609,,
7645,33241.58,34616,,
7646,33292.77,33732,,
7647,32145.75,33071,,
7648,31696.441,32543,,
7649,31353.031,33058,,
7650,32269.758,34489,,
7651,33944.383,34891,,
7652,33788.01,35092,,
7653,33793.83,33772,,
7654,31963.158,31000,,
7655,29076.691,27975,,
7656,26676.467,25811,,
7657,25337.723,24038,,
7658,24252.12,23040,,
7659,23757.133,22607,,
7660,23659.6,22580,,
7661,23827.688,23332,,
7662,24619.152,26184,,
7663,27499.238,30455,,
7664,32106,33029,,
7665,33820.53,33926,,
7666,33451.55,34345,,
7667,33370.13,34094,,
7668,32785.207,34022,,
7669,32779.527,33936,,
7670,32708.662,33088,,
7671,31661.133,32303,,
7672,31034,32040,,
7673,31070.012,32563,,
7674,31893.191,34530,,
7675,34246.125,35365,,
7676,34417.234,35683,,
7677,34336.656,34607,,
7678,32734.969,31885,,
7679,29774.309,28842,,
7680,27297.098,26734,,
7681,26024.33,24938,,
7682,24898.51,23871,,
7683,24347.121,23454,,
7684,24276.754,23303,,
7685,24346.008,23965,,
7686,25075.598,26713,,
7687,27911.246,31114,,
7688,32728.852,33459,,
7689,34040.19,34527,,
7690,33975.188,34854,,
7691,33722.38,34752,,
7692,33370.383,34677,,
7693,33301.04,34798,,
7694,33495.57,34194,,
7695,32652.293,33471,,
7696,31995.11,33143,,
7697,31922.314,33767,,
7698,32907.914,35265,,
7699,34611.297,35766,,
7700,34520.3,35920,,
7701,34419.312,34884,,
7702,32961.445,32081,,
7703,29881.527,28936,,
7704,27318.902,26599,,
7705,25847.068,24760,,
7706,24728.496,23685,,
7707,24193.93,23320,,
7708,24179.08,23244,,
7709,24319.352,23844,,
7710,24985.678,26554,,
7711,27760.928,31039,,
7712,32682.762,33679,,
7713,34370.773,34623,,
7714,34003.86,34790,,
7715,33582.92,34833,,
7716,33503.65,34672,,
7717,33257.508,34734,,
7718,33410.816,33844,,
7719,32230.756,33074,,
7720,31645.154,32782,,
7721,31648.281,33383,,
7722,32588.686,35052,,
7723,34525.805,35714,,
7724,34576.367,35835,,
7725,34340.227,34895,,
7726,33021.453,32174,,
7727,29995.895,29141,,
7728,27516.85,26821,,
7729,26027.332,24981,,
7730,24893.12,23839,,
7731,24295.398,23458,,
7732,24270.242,23388,,
7733,24422.025,24034,,
7734,25139.184,26634,,
7735,27811.648,30947,,
7736,32520.666,33659,,
7737,34367.66,34765,,
7738,34202.676,35181,,
7739,34026.28,35082,,
7740,33633.28,34811,,
7741,33304.438,34623,,
7742,33189.207,33656,,
7743,32034.162,32756,,
7744,31326.3,32360,,
7745,31253.645,32969,,
7746,32249.842,34558,,
7747,34085.867,34717,,
7748,33532.734,34546,,
7749,33161.445,33883,,
7750,32371.871,31373,,
7751,29512.395,28644,,
7752,27292.215,26530,,
7753,25913.6,24296,,
7754,24357.168,23039,,
7755,23659.154,22308,,
7756,23343.793,21968,,
7757,23273.447,22221,,
7758,23635.467,23148,,
7759,24558.926,24549,,
7760,25901.484,26325,,
7761,27556.586,28741,,
7762,29845.115,30534,,
7763,31201.805,30970,,
7764,30869.633,30834,,
7765,30332.766,31034,,
7766,30554.113,30755,,
7767,30143.227,29383,,
7768,28589.93,28562,,
7769,28052.66,28642,,
7770,28470.516,30245,,
7771,30463.332,30660,,
7772,30526.012,31142,,
7773,30837.553,30993,,
7774,30426.115,29450,,
7775,28588.969,27153,,
7776,26492.04,24800,,
7777,24704.816,22616,,
7778,23207.523,21389,,
7779,22507.904,20692,,
7780,22201.46,20423,,
7781,22172.723,20414,,
7782,22300.455,20814,,
7783,22707.252,21630,,
7784,23447.758,22545,,
7785,24265.021,24887,,
7786,26417.818,27165,,
7787,28557.984,27988,,
7788,28821.3,27967,,
7789,28280.844,28239,,
7790,28411.277,28130,,
7791,28193.41,26773,,
7792,26720.562,26044,,
7793,26191.012,26469,,
7794,26863.027,28911,,
7795,29656.957,30049,,
7796,30469.61,30972,,
7797,31006.61,30865,,
7798,30408.59,29395,,
7799,28594.043,26921,,
7800,26283.375,24598,,
7801,24553.021,22899,,
7802,23476.418,21738,,
7803,22821.705,21397,,
7804,22770.676,21358,,
7805,22928.332,22196,,
7806,23755.56,24885,,
7807,26366.22,29333,,
7808,31117.504,32282,,
7809,33456.39,33681,,
7810,33582.53,34119,,
7811,33243.066,33779,,
7812,32500.488,33499,,
7813,32259.555,33659,,
7814,32601.074,32976,,
7815,31670.36,32139,,
7816,30893.004,31818,,
7817,30864.344,32150,,
7818,31467.846,33852,,
7819,33548.9,34389,,
7820,33488.605,34894,,
7821,33806.855,33965,,
7822,32329.32,31313,,
7823,29388.684,28226,,
7824,26848.287,25978,,
7825,25432.555,24094,,
7826,24257.945,22915,,
7827,23620.527,22367,,
7828,23436.91,22349,,
7829,23627.043,22986,,
7830,24325.52,25402,,
7831,26721.281,29514,,
7832,31118.89,32185,,
7833,33181.79,33482,,
7834,33340.63,33997,,
7835,33179.234,33654,,
7836,32405.398,32988,,
7837,31667.52,33066,,
7838,32064.174,32265,,
7839,31055.287,31284,,
7840,30149.191,30924,,
7841,30117.82,31361,,
7842,30871.373,33321,,
7843,33244.777,33903,,
7844,33157.574,34098,,
7845,33027.53,33361,,
7846,31951.414,31042,,
7847,29355.332,27951,,
7848,26685.375,25656,,
7849,25196.613,23775,,
7850,24028.889,22570,,
7851,23369.79,22000,,
7852,23164.348,21848,,
7853,23237.713,22404,,
7854,23849.06,24707,,
7855,26092.604,27908,,
7856,29390.863,30369,,
7857,31486.785,32265,,
7858,32675.451,32967,,
7859,32535.066,32850,,
7860,31918.557,32554,,
7861,31527.473,32487,,
7862,31561.916,31768,,
7863,30702.78,30725,,
7864,29695.29,30403,,
7865,29712.188,30648,,
7866,30210.273,32104,,
7867,31998.64,32466,,
7868,31895.82,32571,,
7869,31773.617,31843,,
7870,30778.701,29632,,
7871,28379.996,26884,,
7872,26067.8,24363,,
7873,24284.504,22223,,
7874,22901.715,20935,,
7875,22178.867,20274,,
7876,21900.229,19994,,
7877,21867.104,20190,,
7878,22147.414,21468,,
7879,23286.816,23532,,
7880,25236.309,25377,,
7881,26941.42,27646,,
7882,28951.113,29059,,
7883,29861.678,29170,,
7884,29311.344,28615,,
7885,28428.547,28443,,
7886,28309.684,27680,,
7887,27546.906,26590,,
7888,26563.807,26137,,
7889,26344.062,26772,,
7890,27204.234,28824,,
7891,29501.38,29211,,
7892,29463.367,28824,,
7893,28692.445,27194,,
7894,26908.69,24676,,
7895,24710.598,23472,,
7896,23984.186,22421,,
7897,23387.066,20793,,
7898,22277.64,19253,,
7899,21228.16,18196,,
7900,20540.45,17822,,
7901,20334.803,17856,,
7902,20453.244,18260,,
7903,20839.371,18801,,
7904,21336.117,19276,,
7905,21760.125,20866,,
7906,23011.137,23190,,
7907,25109.143,24482,,
7908,26201.82,24815,,
7909,26141.582,25155,,
7910,26180.15,24748,,
7911,25622.7,22904,,
7912,23895.11,22495,,
7913,23593.57,22936,,
7914,24145.697,25206,,
7915,26448.457,26278,,
7916,27427.426,27080,,
7917,27903.531,27413,,
7918,27929.246,26701,,
7919,26968.258,24682,,
7920,25000.688,22372,,
7921,23164.45,20516,,
7922,21892.553,19347,,
7923,21185.762,18686,,
7924,20853.963,18500,,
7925,20841.912,18861,,
7926,21209.8,19904,,
7927,22111.668,21316,,
7928,23378.45,22746,,
7929,24646.775,25255,,
7930,26915.402,27743,,
7931,29182.47,28208,,
7932,28907.045,28012,,
7933,28207.46,28429,,
7934,28574.547,28447,,
7935,28493.852,27298,,
7936,27187.363,26570,,
7937,26616.316,26829,,
7938,27111.375,29118,,
7939,29765.754,30207,,
7940,30549.025,30812,,
7941,30726.371,30816,,
7942,30385.006,29387,,
7943,28611.082,26859,,
7944,26228.75,24229,,
7945,24225.867,22076,,
7946,22804.48,20593,,
7947,21928.24,19723,,
7948,21483.73,19464,,
7949,21453.268,19557,,
7950,21668.629,20094,,
7951,22189.695,20907,,
7952,22927.492,21984,,
7953,23867.05,24157,,
7954,25819.96,26647,,
7955,28168.67,27619,,
7956,28621.92,27935,,
7957,28411.629,28660,,
7958,28957.29,29027,,
7959,29134.068,27753,,
7960,27530.906,27015,,
7961,26942.27,27251,,
7962,27433.98,29604,,
7963,30204.996,30670,,
7964,30916.64,31472,,
7965,31333.871,31396,,
7966,30817.31,29662,,
7967,28677.203,26978,,
7968,26222.95,24202,,
7969,24144.748,22097,,
7970,22796.16,20854,,
7971,22119.752,20262,,
7972,21898.723,20157,,
7973,22001.52,20891,,
7974,22720.46,23038,,
7975,24713.016,25953,,
7976,27612.02,28750,,
7977,30219.125,31285,,
7978,32254.936,32917,,
7979,33045.82,33288,,
7980,32584.441,33359,,
7981,32380.355,33748,,
7982,32814.36,33096,,
7983,31796.719,31663,,
7984,30246.926,31303,,
7985,30386.734,31555,,
7986,30944.348,33197,,
7987,32977.234,33795,,
7988,33057.227,34084,,
7989,33063.65,33438,,
7990,32061.602,30890,,
7991,29143.762,27777,,
7992,26534.953,25099,,
7993,24701.307,22866,,
7994,23285.44,21560,,
7995,22582.14,20926,,
7996,22348.492,20888,,
7997,22520.9,21401,,
7998,23093.643,23439,,
7999,25000.451,26436,,
8000,28012.848,29198,,
8001,30584.86,31707,,
8002,32570.812,33061,,
8003,33009.47,33261,,
8004,32452.385,32988,,
8005,31905.744,33284,,
8006,32375.674,32741,,
8007,31568.715,31683,,
8008,30445.512,31222,,
8009,30309.217,31544,,
8010,30961.65,33270,,
8011,33082.047,33832,,
8012,33073.938,34159,,
8013,33140.32,33615,,
8014,32252.297,31311,,
8015,29575.379,28160,,
8016,26813.82,25291,,
8017,24787.633,23053,,
8018,23387.777,21766,,
8019,22717.25,21143,,
8020,22502.527,21104,,
8021,22680.137,21776,,
8022,23391.01,23605,,
8023,25134.348,26764,,
8024,28311.035,29497,,
8025,30842.201,31816,,
8026,32565.896,33124,,
8027,33013.164,33248,,
8028,32397.418,32699,,
8029,31539.111,32876,,
